result_group,dataset,task_type,model,failure_kind,id,question,reference_used,ground_truth,prediction,reference_answer_source,correct_label,token_f1,active_similarity,distance,human_category,human_type,human_rationale,annotator
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_4055,actress who starred in films including pretty woman and notting hill,"Julia Roberts Julia Fiona Roberts (born October 28, 1967)[1] is an American actress and producer. She became a Hollywood star after headlining the romantic comedy Pretty Woman (1990), which grossed $464Â million worldwide. She has won three Golden Globe Awards (out of eight nominations) and has been nominated for four Academy Awards for her film acting, winning the Academy Award for Best Actress for her performance in Erin Brockovich (2000).","Julia Roberts Julia Fiona Roberts (born October 28, 1967)[1] is an American actress and producer. She became a Hollywood star after headlining the romantic comedy Pretty Woman (1990), which grossed $464Â million worldwide. She has won three Golden Globe Awards (out of eight nominations) and has been nominated for four Academy Awards for her film acting, winning the Academy Award for Best Actress for her performance in Erin Brockovich (2000).",Julia Roberts,,1,0.05797101449275362,0.485,0.515,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_1824,who is the father of the nuclear navy,"Hyman G. Rickover Known as the ""Father of the Nuclear Navy,"" Rickover's profound effects on the Navy and its most powerful warships were of such scope that he ""may well go down in history as one of the Navy's most important officers.""[1] He served in a flag rank for nearly 30 years (1953 to 1982), ending his career as a four-star admiral. His total of 63 years of active duty service made Rickover the longest-serving naval officer and the longest serving member of the U.S armed forces in history.[2][3][4]","Hyman G. Rickover Known as the ""Father of the Nuclear Navy,"" Rickover's profound effects on the Navy and its most powerful warships were of such scope that he ""may well go down in history as one of the Navy's most important officers.""[1] He served in a flag rank for nearly 30 years (1953 to 1982), ending his career as a four-star admiral. His total of 63 years of active duty service made Rickover the longest-serving naval officer and the longest serving member of the U.S armed forces in history.[2][3][4]",Hyman G. Rickover.,,1,0.06521739130434782,0.493,0.507,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_2241,which bennet sister did mr. collins first propose to,"Mr William Collins Upon the first night of his visit he spends time dining with the family and reading to them from Fordyce's Sermons in their parlour. It is at this point that Mr Collins seems to take a fancy to the eldest daughter, Jane Bennet. When discussing his intentions with Mrs. Bennet he is told that Jane may very soon be engaged.[2] It takes Mr Collins only a few moments to redirect his attentions to Elizabeth Bennet, who in he believes in ""birth and beauty"",[2] succeeds her sister.","Mr William Collins Upon the first night of his visit he spends time dining with the family and reading to them from Fordyce's Sermons in their parlour. It is at this point that Mr Collins seems to take a fancy to the eldest daughter, Jane Bennet. When discussing his intentions with Mrs. Bennet he is told that Jane may very soon be engaged.[2] It takes Mr Collins only a few moments to redirect his attentions to Elizabeth Bennet, who in he believes in ""birth and beauty"",[2] succeeds her sister.",Elizabeth Bennet.,,1,0.0449438202247191,0.441,0.559,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_1475,where does the novel to kill a mockingbird take place,"To Kill a Mockingbird The story takes place during three years (1933â€“35) of the Great Depression in the fictional ""tired old town"" of Maycomb, Alabama, the seat of Maycomb County. It focuses on six-year-old Jean Louise Finch (nicknamed Scout), who lives with her older brother, Jeremy (nicknamed Jem), and their widowed father, Atticus, a middle-aged lawyer. Jem and Scout befriend a boy named Dill, who visits Maycomb to stay with his aunt each summer. The three children are terrified yet fascinated by their neighbor, the reclusive Arthur ""Boo"" Radley. The adults of Maycomb are hesitant to talk about Boo, and few of them have seen him for many years. The children feed one another's imagination with rumors about his appearance and reasons for remaining hidden, and they fantasize about how to get him out of his house. After two summers of friendship with Dill, Scout and Jem find that someone leaves them small gifts in a tree outside the Radley place. Several times the mysterious Boo makes gestures of affection to the children, but, to their disappointment, he never appears in person.","To Kill a Mockingbird The story takes place during three years (1933â€“35) of the Great Depression in the fictional ""tired old town"" of Maycomb, Alabama, the seat of Maycomb County. It focuses on six-year-old Jean Louise Finch (nicknamed Scout), who lives with her older brother, Jeremy (nicknamed Jem), and their widowed father, Atticus, a middle-aged lawyer. Jem and Scout befriend a boy named Dill, who visits Maycomb to stay with his aunt each summer. The three children are terrified yet fascinated by their neighbor, the reclusive Arthur ""Boo"" Radley. The adults of Maycomb are hesitant to talk about Boo, and few of them have seen him for many years. The children feed one another's imagination with rumors about his appearance and reasons for remaining hidden, and they fantasize about how to get him out of his house. After two summers of friendship with Dill, Scout and Jem find that someone leaves them small gifts in a tree outside the Radley place. Several times the mysterious Boo makes gestures of affection to the children, but, to their disappointment, he never appears in person.","Maycomb, Alabama",,1,0.022988505747126436,0.397,0.603,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_427,who won the world series in 2015 baseball,"2015 World Series The 2015 World Series was the championship series of Major League Baseball's (MLB) 2015 season. The 111th edition of the World Series, it was a best-of-seven playoff between the National League (NL) champion New York Mets and the American League (AL) champion Kansas City Royals. The series was played between October 27 and November 1, with the Royals winning the series 4 games to 1. It was the first time since the 2010 World Series that the World Series extended into November.[2] The Royals became the first team since the Oakland Athletics in the 1989 World Series to win the World Series after losing in the previous year. It was the first World Series to feature only expansion teams and the first since the 2007 World Series to not feature the Philadelphia Phillies, St. Louis Cardinals, or San Francisco Giants as the NL champions.","2015 World Series The 2015 World Series was the championship series of Major League Baseball's (MLB) 2015 season. The 111th edition of the World Series, it was a best-of-seven playoff between the National League (NL) champion New York Mets and the American League (AL) champion Kansas City Royals. The series was played between October 27 and November 1, with the Royals winning the series 4 games to 1. It was the first time since the 2010 World Series that the World Series extended into November.[2] The Royals became the first team since the Oakland Athletics in the 1989 World Series to win the World Series after losing in the previous year. It was the first World Series to feature only expansion teams and the first since the 2007 World Series to not feature the Philadelphia Phillies, St. Louis Cardinals, or San Francisco Giants as the NL champions.",New York Mets,,1,0.046153846153846156,0.442,0.558,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_2495,who is the first person to land on moon,"Apollo 11 Apollo 11 was the spaceflight that landed the first two humans on the Moon. Mission commander Neil Armstrong and pilot Buzz Aldrin, both American, landed the lunar module Eagle on July 20, 1969, at 20:18 UTC. Armstrong became the first human to step onto the lunar surface six hours after landing on July 21 at 02:56:15 UTC; Aldrin joined him about 20 minutes later. They spent about two and a quarter hours together outside the spacecraft, and collected 47.5 pounds (21.5Â kg) of lunar material to bring back to Earth. Michael Collins piloted the command module Columbia alone in lunar orbit while they were on the Moon's surface. Armstrong and Aldrin spent just under a day on the lunar surface before rejoining Columbia in lunar orbit.","Apollo 11 Apollo 11 was the spaceflight that landed the first two humans on the Moon. Mission commander Neil Armstrong and pilot Buzz Aldrin, both American, landed the lunar module Eagle on July 20, 1969, at 20:18 UTC. Armstrong became the first human to step onto the lunar surface six hours after landing on July 21 at 02:56:15 UTC; Aldrin joined him about 20 minutes later. They spent about two and a quarter hours together outside the spacecraft, and collected 47.5 pounds (21.5Â kg) of lunar material to bring back to Earth. Michael Collins piloted the command module Columbia alone in lunar orbit while they were on the Moon's surface. Armstrong and Aldrin spent just under a day on the lunar surface before rejoining Columbia in lunar orbit.",Neil Armstrong,,1,0.03225806451612903,0.447,0.553,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_866,who is lead singer of fall out boy,"Fall Out Boy Fall Out Boy is an American rock band formed in Wilmette, Illinois, a suburb of Chicago, in 2001. The band consists of lead vocalist and rhythm guitarist Patrick Stump, bassist Pete Wentz, lead guitarist Joe Trohman, and drummer Andy Hurley. The band originated from Chicago's hardcore punk scene, with which all members were involved at one point. The group was formed by Wentz and Trohman as a pop punk side project of the members' respective hardcore bands, and Stump joined shortly thereafter. The group went through a succession of drummers before landing Hurley and recording the group's debut album, Take This to Your Grave (2003). The album became an underground success and helped the band gain a dedicated fanbase through heavy touring, as well as some moderate commercial success. Take This to Your Grave has commonly been cited as an influential blueprint for pop punk music in the 2000s.","Fall Out Boy Fall Out Boy is an American rock band formed in Wilmette, Illinois, a suburb of Chicago, in 2001. The band consists of lead vocalist and rhythm guitarist Patrick Stump, bassist Pete Wentz, lead guitarist Joe Trohman, and drummer Andy Hurley. The band originated from Chicago's hardcore punk scene, with which all members were involved at one point. The group was formed by Wentz and Trohman as a pop punk side project of the members' respective hardcore bands, and Stump joined shortly thereafter. The group went through a succession of drummers before landing Hurley and recording the group's debut album, Take This to Your Grave (2003). The album became an underground success and helped the band gain a dedicated fanbase through heavy touring, as well as some moderate commercial success. Take This to Your Grave has commonly been cited as an influential blueprint for pop punk music in the 2000s.",Patrick Stump,,1,0.02857142857142857,0.261,0.739,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_1703,which american policy maker applied the phrase containment to foreign policy,"Containment The basis of the doctrine was articulated in a 1946 cable by U.S. diplomat George F. Kennan during the post-World War II administration of U.S. President Harry S. Truman. As a description of U.S. foreign policy, the word originated in a report Kennan submitted to U.S. Defense Secretary James Forrestal in 1947, which was later used in a magazine article. It is a translation of the French term cordon sanitaire, which was used to describe Western policy toward the Soviet Union in the 1920s.","Containment The basis of the doctrine was articulated in a 1946 cable by U.S. diplomat George F. Kennan during the post-World War II administration of U.S. President Harry S. Truman. As a description of U.S. foreign policy, the word originated in a report Kennan submitted to U.S. Defense Secretary James Forrestal in 1947, which was later used in a magazine article. It is a translation of the French term cordon sanitaire, which was used to describe Western policy toward the Soviet Union in the 1920s.",George F. Kennan,,1,0.07407407407407407,0.367,0.633,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_3253,when did the farm security administration hire a group of photographers,"Farm Security Administration The FSA is famous for its small but highly influential photography program, 1935â€“44, that portrayed the challenges of rural poverty.","Farm Security Administration The FSA is famous for its small but highly influential photography program, 1935â€“44, that portrayed the challenges of rural poverty.",1935,,1,0.0,0.251,0.749,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_648,what is the name for the safeguard that gives each branch of government power over the others,"Separation of powers under the United States Constitution Separation of powers is a political doctrine originating in the writings of Charles de Secondat, Baron de Montesquieu in The Spirit of the Laws, in which he argued for a constitutional government with three separate branches, each of which would have defined abilities to check the powers of the others. This philosophy heavily influenced the writing of the United States Constitution, according to which the Legislative, Executive, and Judicial branches of the United States government are kept distinct in order to prevent abuse of power. This United States form of separation of powers is associated with a system of checks and balances.","Separation of powers under the United States Constitution Separation of powers is a political doctrine originating in the writings of Charles de Secondat, Baron de Montesquieu in The Spirit of the Laws, in which he argued for a constitutional government with three separate branches, each of which would have defined abilities to check the powers of the others. This philosophy heavily influenced the writing of the United States Constitution, according to which the Legislative, Executive, and Judicial branches of the United States government are kept distinct in order to prevent abuse of power. This United States form of separation of powers is associated with a system of checks and balances.",Checks and balances,,1,0.06000000000000001,0.353,0.647,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_2102,who drew up the missouri compromise in 1820,"Missouri Compromise When free-soil Maine offered its petition for statehood, the Senate quickly linked the Maine and Missouri bills, making Maine admission a condition for Missouri entering the Union with slavery unrestricted. Senator Jesse B. Thomas of Illinois added a compromise proviso, excluding slavery from all remaining lands of the Louisiana Purchase north of the 36Â° 30' parallel. The combined measures passed the Senate, only to be voted down in the House by those Northern representatives who held out for a free Missouri. Speaker of the House Henry Clay of Kentucky, in a desperate bid to break the deadlock, divided the Senate bills. Clay and his pro-compromise allies succeeded in pressuring half the anti-restrictionist House Southerners to submit to the passage of the Thomas proviso, while maneuvering a number of restrictionist House northerners to acquiesce in supporting Missouri as a slave state.[3][4] The Missouri question in the 15th Congress ended in stalemate on March 4, 1819, the House sustaining its northern antislavery position, and the Senate blocking a slavery restricted statehood.","Missouri Compromise When free-soil Maine offered its petition for statehood, the Senate quickly linked the Maine and Missouri bills, making Maine admission a condition for Missouri entering the Union with slavery unrestricted. Senator Jesse B. Thomas of Illinois added a compromise proviso, excluding slavery from all remaining lands of the Louisiana Purchase north of the 36Â° 30' parallel. The combined measures passed the Senate, only to be voted down in the House by those Northern representatives who held out for a free Missouri. Speaker of the House Henry Clay of Kentucky, in a desperate bid to break the deadlock, divided the Senate bills. Clay and his pro-compromise allies succeeded in pressuring half the anti-restrictionist House Southerners to submit to the passage of the Thomas proviso, while maneuvering a number of restrictionist House northerners to acquiesce in supporting Missouri as a slave state.[3][4] The Missouri question in the 15th Congress ended in stalemate on March 4, 1819, the House sustaining its northern antislavery position, and the Senate blocking a slavery restricted statehood.",Henry Clay,,1,0.0261437908496732,0.251,0.749,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_573,what is the capital of trindad and tobago,"Trinidad and Tobago As the majority of the population live in the island of Trinidad, this is the location of most major towns and cities. There are four major municipalities in Trinidad: Port of Spain, the capital, San Fernando, Arima and Chaguanas. The main town in Tobago is Scarborough. Trinidad is made up of a variety of soil types, the majority being fine sands and heavy clays. The alluvial valleys of the Northern Range and the soils of the East–West Corridor are the most fertile.[24][citation needed]","Trinidad and Tobago As the majority of the population live in the island of Trinidad, this is the location of most major towns and cities. There are four major municipalities in Trinidad: Port of Spain, the capital, San Fernando, Arima and Chaguanas. The main town in Tobago is Scarborough. Trinidad is made up of a variety of soil types, the majority being fine sands and heavy clays. The alluvial valleys of the Northern Range and the soils of the East–West Corridor are the most fertile.[24][citation needed]",Port of Spain,,1,0.07594936708860758,0.255,0.745,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_3277,when did the movie the bodyguard come out,"The Bodyguard (1992 film) The Bodyguard is a 1992 American romantic thriller film directed by Mick Jackson,[4] written by Lawrence Kasdan, and starring Kevin Costner and Whitney Houston. Costner stars as a former Secret Service agent-turned-bodyguard who is hired to protect Houston's character, a music star, from an unknown stalker. Kasdan wrote the film in the mid-1970s, originally as a vehicle for Ryan O'Neal and Diana Ross.[5]","The Bodyguard (1992 film) The Bodyguard is a 1992 American romantic thriller film directed by Mick Jackson,[4] written by Lawrence Kasdan, and starring Kevin Costner and Whitney Houston. Costner stars as a former Secret Service agent-turned-bodyguard who is hired to protect Houston's character, a music star, from an unknown stalker. Kasdan wrote the film in the mid-1970s, originally as a vehicle for Ryan O'Neal and Diana Ross.[5]",1992,,1,0.030303030303030307,0.274,0.726,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_1603,what type of book is game of thrones,"A Game of Thrones A Game of Thrones is the first novel in A Song of Ice and Fire, a series of fantasy novels by American author George R. R. Martin. It was first published on August 1, 1996. The novel won the 1997 Locus Award[2] and was nominated for both the 1997 Nebula Award[2] and the 1997 World Fantasy Award.[3] The novella Blood of the Dragon, comprising the Daenerys Targaryen chapters from the novel, won the 1997 Hugo Award for Best Novella. In January 2011 the novel became a New York Times bestseller[4] and reached #1 on the list in July 2011.[5]","A Game of Thrones A Game of Thrones is the first novel in A Song of Ice and Fire, a series of fantasy novels by American author George R. R. Martin. It was first published on August 1, 1996. The novel won the 1997 Locus Award[2] and was nominated for both the 1997 Nebula Award[2] and the 1997 World Fantasy Award.[3] The novella Blood of the Dragon, comprising the Daenerys Targaryen chapters from the novel, won the 1997 Hugo Award for Best Novella. In January 2011 the novel became a New York Times bestseller[4] and reached #1 on the list in July 2011.[5]",Fantasy novel.,,1,0.043010752688172046,0.285,0.715,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_965,what was the name of the first video game console,"Video game console The first video games appeared in the 1960s.[20] They were played on massive computers connected to vector displays, not analog televisions. Ralph H. Baer conceived the idea of a home video game in 1951. In the late 1960s, while working for Sanders Associates, Baer created a series of video game console designs. One of these designs, which gained the nickname of the 1966 ""Brown Box"", featured changeable game modes and was demonstrated to several TV manufacturers, ultimately leading to an agreement between Sanders Associates and Magnavox.[21] In 1972, Magnavox released the Magnavox Odyssey, the first home video game console which could be connected to a TV set. Ralph Baer's initial design had called for a huge row of switches that would allow players to turn on and off certain components of the console (the Odyssey lacked a CPU) to create slightly different games like tennis, volleyball, hockey, and chase. Magnavox replaced the switch design with separate cartridges for each game. Although Baer had sketched up ideas for cartridges that could include new components for new games, the carts released by Magnavox all served the same function as the switches and allowed players to choose from the Odyssey's built-in games.","Video game console The first video games appeared in the 1960s.[20] They were played on massive computers connected to vector displays, not analog televisions. Ralph H. Baer conceived the idea of a home video game in 1951. In the late 1960s, while working for Sanders Associates, Baer created a series of video game console designs. One of these designs, which gained the nickname of the 1966 ""Brown Box"", featured changeable game modes and was demonstrated to several TV manufacturers, ultimately leading to an agreement between Sanders Associates and Magnavox.[21] In 1972, Magnavox released the Magnavox Odyssey, the first home video game console which could be connected to a TV set. Ralph Baer's initial design had called for a huge row of switches that would allow players to turn on and off certain components of the console (the Odyssey lacked a CPU) to create slightly different games like tennis, volleyball, hockey, and chase. Magnavox replaced the switch design with separate cartridges for each game. Although Baer had sketched up ideas for cartridges that could include new components for new games, the carts released by Magnavox all served the same function as the switches and allowed players to choose from the Odyssey's built-in games.",Brown Box,,1,0.021276595744680854,0.309,0.691,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_978,who is the only bowler to have taken a hattrick in both innings of a test matches,"List of Test cricket hat-tricks A player has taken two hat-tricks in the same Test match only once. Playing for Australia against South Africa in the first match of the 1912 Triangular Tournament at Old Trafford, Manchester, England, leg spinner Jimmy Matthews took a hat-trick in South Africa's first and second innings, both taken on 28 May 1912. He completed both hat-tricks by dismissing South Africa's Tommy Ward.[4] Only three other cricketers have taken more than one Test hat-trick: Australian off spinner Hugh Trumble (two years apart, between the same teams at the same ground), Pakistani fast bowler Wasim Akram (just over a week apart, in consecutive matches between the same teams) and English fast bowler Stuart Broad. Three players have taken a hat-trick on their Test debut: English medium pace bowler Maurice Allom in 1930, New Zealand off-spinner Peter Petherick in 1976, and Australian pace bowler Damien Fleming in 1994.[3] Geoff Griffin took the fewest total Test wickets of any player who recorded a hat-trick, taking only eight wickets in his entire Test career.[3] During the match in which he took his hat-trick, Griffin was repeatedly called for throwing by the umpires and never bowled again in a Test match.[5] Australian Peter Siddle is the only bowler to take a hat-trick on his birthday,[6] and Bangladeshi off spinner Sohag Gazi is the only player to score a century and take a hat-trick in the same Test match.[7]","List of Test cricket hat-tricks A player has taken two hat-tricks in the same Test match only once. Playing for Australia against South Africa in the first match of the 1912 Triangular Tournament at Old Trafford, Manchester, England, leg spinner Jimmy Matthews took a hat-trick in South Africa's first and second innings, both taken on 28 May 1912. He completed both hat-tricks by dismissing South Africa's Tommy Ward.[4] Only three other cricketers have taken more than one Test hat-trick: Australian off spinner Hugh Trumble (two years apart, between the same teams at the same ground), Pakistani fast bowler Wasim Akram (just over a week apart, in consecutive matches between the same teams) and English fast bowler Stuart Broad. Three players have taken a hat-trick on their Test debut: English medium pace bowler Maurice Allom in 1930, New Zealand off-spinner Peter Petherick in 1976, and Australian pace bowler Damien Fleming in 1994.[3] Geoff Griffin took the fewest total Test wickets of any player who recorded a hat-trick, taking only eight wickets in his entire Test career.[3] During the match in which he took his hat-trick, Griffin was repeatedly called for throwing by the umpires and never bowled again in a Test match.[5] Australian Peter Siddle is the only bowler to take a hat-trick on his birthday,[6] and Bangladeshi off spinner Sohag Gazi is the only player to score a century and take a hat-trick in the same Test match.[7]",Jimmy Matthews,,1,0.01680672268907563,0.232,0.768,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_1386,when was to kill a mockingbird first published,"To Kill a Mockingbird To Kill a Mockingbird is a novel by Harper Lee published in 1960. It was immediately successful, winning the Pulitzer Prize, and has become a classic of modern American literature. The plot and characters are loosely based on Lee's observations of her family, her neighbors and an event that occurred near her hometown of Monroeville, Alabama, in 1936, when she was 10Â years old.","To Kill a Mockingbird To Kill a Mockingbird is a novel by Harper Lee published in 1960. It was immediately successful, winning the Pulitzer Prize, and has become a classic of modern American literature. The plot and characters are loosely based on Lee's observations of her family, her neighbors and an event that occurred near her hometown of Monroeville, Alabama, in 1936, when she was 10Â years old.",1960,,1,0.031746031746031744,0.179,0.821,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_3902,how many official languages are there in switzerland,"Languages of Switzerland The four national languages of Switzerland are German, French, Italian and Romansh.[3] All but Romansh maintain equal status as official languages at the national level within the Federal Administration of the Swiss Confederation.[4]","Languages of Switzerland The four national languages of Switzerland are German, French, Italian and Romansh.[3] All but Romansh maintain equal status as official languages at the national level within the Federal Administration of the Swiss Confederation.[4]",Four.,,1,0.05714285714285715,0.082,0.918,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_3859,how many stanzas are in the poem fire and ice,"Fire and Ice (poem) It is written in a single 9-line stanza, which greatly narrows in the last two lines. The poem's meter is an irregular mix of iambic tetrameter and dimeter, and the rhyme scheme (which is A-B-A, A-B-C, B-C-B) suggests but departs from the rigorous pattern of terza rima.","Fire and Ice (poem) It is written in a single 9-line stanza, which greatly narrows in the last two lines. The poem's meter is an irregular mix of iambic tetrameter and dimeter, and the rhyme scheme (which is A-B-A, A-B-C, B-C-B) suggests but departs from the rigorous pattern of terza rima.",2,,1,0.0392156862745098,0.086,0.914,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_2629,who did we buy the louisiana territory from,"Louisiana Purchase The Louisiana Purchase (French: Vente de la Louisiane ""Sale of Louisiana"") was the acquisition of the Louisiana territory (828,000 square miles or 2.14 million km²) by the United States from France in 1803. The U.S. paid fifty million francs ($11,250,000) and a cancellation of debts worth eighteen million francs ($3,750,000) for a total of sixty-eight million francs ($15 million, equivalent to $300 million in 2016). The Louisiana territory included land from fifteen present U.S. states and two Canadian provinces. The territory contained land that forms Arkansas, Missouri, Iowa, Oklahoma, Kansas, and Nebraska; the portion of Minnesota west of the Mississippi River; a large portion of North Dakota; a large portion of South Dakota; the northeastern section of New Mexico; the northern portion of Texas; the area of Montana, Wyoming, and Colorado east of the Continental Divide; Louisiana west of the Mississippi River (plus New Orleans); and small portions of land within the present Canadian provinces of Alberta and Saskatchewan. Its non-native population was around 60,000 inhabitants, of whom half were African slaves.[1]","Louisiana Purchase The Louisiana Purchase (French: Vente de la Louisiane ""Sale of Louisiana"") was the acquisition of the Louisiana territory (828,000 square miles or 2.14 million km²) by the United States from France in 1803. The U.S. paid fifty million francs ($11,250,000) and a cancellation of debts worth eighteen million francs ($3,750,000) for a total of sixty-eight million francs ($15 million, equivalent to $300 million in 2016). The Louisiana territory included land from fifteen present U.S. states and two Canadian provinces. The territory contained land that forms Arkansas, Missouri, Iowa, Oklahoma, Kansas, and Nebraska; the portion of Minnesota west of the Mississippi River; a large portion of North Dakota; a large portion of South Dakota; the northeastern section of New Mexico; the northern portion of Texas; the area of Montana, Wyoming, and Colorado east of the Continental Divide; Louisiana west of the Mississippi River (plus New Orleans); and small portions of land within the present Canadian provinces of Alberta and Saskatchewan. Its non-native population was around 60,000 inhabitants, of whom half were African slaves.[1]",From France.,,1,0.023668639053254437,0.158,0.842,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_3422,in which year goa had become a part of india,"History of Goa India made many requisitions to the Salazar regime of Portugal to grant their Indian colonies independence, but when that failed, on 18 December 1961, Indian troops crossed the border into Goa and ""liberated"" it. Operation Vijay involved sustained land, sea and air strikes for more than thirty-six hours; it resulted in the unconditional surrender of Portuguese forces on 19 December. A United Nations resolution ""condemning"" the invasion was proposed by the United States and the United Kingdom in the United Nations Security Council, but would be vetoed by the USSR. The territory of Goa was under military rule for five months. However, the previous civil service was soon restored. Goan voters went to the polls in a referendum and voted to become an autonomous, federally administered territory. Goa was later admitted Indian statehood in 1987. Goa celebrates ""Liberation Day"" on 19 December every year, which is also a state holiday.","History of Goa India made many requisitions to the Salazar regime of Portugal to grant their Indian colonies independence, but when that failed, on 18 December 1961, Indian troops crossed the border into Goa and ""liberated"" it. Operation Vijay involved sustained land, sea and air strikes for more than thirty-six hours; it resulted in the unconditional surrender of Portuguese forces on 19 December. A United Nations resolution ""condemning"" the invasion was proposed by the United States and the United Kingdom in the United Nations Security Council, but would be vetoed by the USSR. The territory of Goa was under military rule for five months. However, the previous civil service was soon restored. Goan voters went to the polls in a referendum and voted to become an autonomous, federally administered territory. Goa was later admitted Indian statehood in 1987. Goa celebrates ""Liberation Day"" on 19 December every year, which is also a state holiday.",1961,,1,0.014285714285714287,0.221,0.779,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
