result_group,dataset,task_type,model,failure_kind,id,question,reference_used,ground_truth,prediction,reference_answer_source,correct_label,token_f1,active_similarity,distance,human_category,human_type,human_rationale,annotator
implemented_improvement,results_nq_500,long_form,BGE,high_similarity_wrong,sample_419,what is the american recovery and reinvestment act of 2009,American Recovery and Reinvestment Act of 2009 The American Recovery and Reinvestment Act of 2009 (Pub.L,"American Recovery and Reinvestment Act of 2009 The American Recovery and Reinvestment Act of 2009 (ARRA) (Pub.L. 111â€“5), nicknamed the Recovery Act, was a stimulus package enacted by the 111th U.S. Congress and signed into law by President Barack Obama in February 2009. Developed in response to the Great Recession, the ARRA's primary objective was to save existing jobs and create new ones as soon as possible. Other objectives were to provide temporary relief programs for those most affected by the recession and invest in infrastructure, education, health, and renewable energy.",The American Recovery and Reinvestment Act of 2009 was a stimulus package aimed at stimulating the economy during the 2008 financial crisis.,nq_evidence_sentence,0,0.411764705882353,0.812,0.188,semantic_similarity_limitation,extracted_reference_needs_entailment_check,Similar dates or entities remain ambiguous after extraction.,"Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,BGE,high_similarity_wrong,sample_281,when did food stamps change to a card,"In the late 1990s, the Food Stamp Program was revamped, with some states phasing out actual stamps in favor of a specialized debit card system known as Electronic Benefit Transfer , provided by private contractors","Supplemental Nutrition Assistance Program The amount of SNAP benefits received by a household depends on the household's size, income, and expenses. For most of its history, the program used paper-denominated ""stamps"" or coupons – worth US$1 (brown), $5 (blue), and $10 (green) – bound into booklets of various denominations, to be torn out individually and used in single-use exchange. Because of their 1:1 value ratio with actual currency, the coupons were printed by the Bureau of Engraving and Printing. Their rectangular shape resembled a U.S. dollar bill (although about one-half the size), including intaglio printing on high-quality paper with watermarks. In the late 1990s, the Food Stamp Program was revamped, with some states phasing out actual stamps in favor of a specialized debit card system known as Electronic Benefit Transfer (EBT), provided by private contractors. EBT has been implemented in all states since June 2004. Each month, SNAP food stamp benefits are directly deposited into the household's EBT card account. Households may use EBT to pay for food at supermarkets, convenience stores, and other food retailers, including certain farmers' markets.[4]",Food stamps changed to an Electronic Benefits Transfer (EBT) card in 2004.,nq_evidence_sentence,0,0.3333333333333333,0.813,0.187,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.,"Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,BGE,high_similarity_wrong,sample_259,who plays gwen in the amazing spider man,Emma Stone Stone,"Emma Stone Stone gained wider recognition for playing Gwen Stacy in the 2012 superhero film The Amazing Spider-Man, and its sequel in 2014. She was nominated for an Academy Award for Best Supporting Actress for the role of a recovering drug addict in the black comedy-drama Birdman (2014). Her Broadway debut came in a revival of the musical Cabaret (2014â€“2015). Stone won an Academy Award for Best Actress for playing an aspiring actress in the highly successful musical film La La Land (2016), following which she portrayed Billie Jean King in the biographical sports film Battle of the Sexes (2017).",Emma Stone plays Gwen Stacy in The Amazing Spider-Man.,nq_who_heuristic,0,0.3333333333333333,0.820,0.180,semantic_similarity_limitation,under_or_over_specific_answer,Answer changes the specificity required by the question.,"Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,BGE,high_similarity_wrong,sample_495,is pound sterling the same as british pound,"Pound sterling The pound sterling , commonly known as the pound and less commonly referred to as Sterling, is the official currency of the United Kingdom, Jersey, Guernsey, the Isle of Man, South Georgia and the.","Pound sterling The pound sterling (symbol: Â£; ISO code: GBP), commonly known as the pound and less commonly referred to as Sterling, is the official currency of the United Kingdom, Jersey, Guernsey, the Isle of Man, South Georgia and the South Sandwich Islands, the British Antarctic Territory,[8][9] and Tristan da Cunha.[10] It is subdivided into 100 pence (singular: penny, abbreviated: p). A number of nations that do not use sterling also have currencies called the pound. At various times, the pound sterling was commodity money or bank notes backed by silver or gold, but it is currently fiat money, backed only by the economy in the areas where it is accepted. The pound sterling is the world's oldest currency still in use and which has been in continuous use since its inception.[11]","Yes, pound sterling and British pound refer to the same currency.",nq_evidence_sentence,0,0.3076923076923077,0.815,0.185,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.,"Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,BGE,high_similarity_wrong,sample_268,where do you find the apple menu on a mac,"Apple menu The Apple menu is a drop-down menu that is on left side of the menu bar in the classic Mac OS, macOS and A/UX operating systems","Apple menu The Apple menu is a drop-down menu that is on left side of the menu bar in the classic Mac OS, macOS and A/UX operating systems. The Apple menu's role has changed throughout the history of Apple Inc.'s operating systems, but the menu has always featured a version of the Apple logo.","You find the Apple menu in the top-left corner of the screen, next to the menu bar.",nq_evidence_sentence,0,0.358974358974359,0.819,0.181,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.,"Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,BGE,high_similarity_wrong,sample_245,why do you sneeze if you look at the sun,"Photic sneeze reflex The photic sneeze reflex and colloquially sun sneezing) is a condition that causes variable difficulty to control sneezing in response to numerous stimuli, such as looking at bright lights or periocular injection","Photic sneeze reflex The photic sneeze reflex (also known as photoptarmosis, Autosomal Dominant Compelling Helio-Ophthalmic Outburst Syndrome (ACHOO)[1] and colloquially sun sneezing) is a condition that causes variable difficulty to control sneezing in response to numerous stimuli, such as looking at bright lights or periocular (surrounding the eyeball) injection. The condition affects 18-35% of the population in the United States,[2] but its exact mechanism of action is not well understood.[3]","You don't typically sneeze from looking at the sun; this is a myth. Sneezing is usually triggered by irritation in the nasal passages, not light exposure.",nq_evidence_sentence,0,0.2807017543859649,0.801,0.199,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.,"Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,BGE,high_similarity_wrong,sample_372,how do tube feet serve in food taking,Tube feet allow these different types of animals to stick to the ocean floor and move slowly,"Tube feet Tube feet function in locomotion, feeding, and respiration. The tube feet in a starfish are arranged in grooves along the arms. They operate through hydraulic pressure. They are used to pass food to the oral mouth at the center, and can attach to surfaces. A starfish that is overturned simply turns one arm over and attaches it to a solid surface, and levers itself the right way up. Tube feet allow these different types of animals to stick to the ocean floor and move slowly. Tube feet consist of two parts: ampullae and podia. Ampullae contain both circular muscles and longitudinal muscle, whereas the podia contain the latter only. The podia use suction to attach to the substratum.[2][3]",Tube feet serve to help echinoderms move and capture food.,nq_evidence_sentence,0,0.38461538461538464,0.803,0.197,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.,"Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,BGE,high_similarity_wrong,sample_338,what type of hormone can cross a cell membrane easily,"They can pass through the cell membrane as they are fat-soluble, and then bind to steroid hormone receptors to bring about changes within the cell","Steroid hormone The natural steroid hormones are generally synthesized from cholesterol in the gonads and adrenal glands. These forms of hormones are lipids. They can pass through the cell membrane as they are fat-soluble,[5] and then bind to steroid hormone receptors (which may be nuclear or cytosolic depending on the steroid hormone) to bring about changes within the cell. Steroid hormones are generally carried in the blood, bound to specific carrier proteins such as sex hormone-binding globulin or corticosteroid-binding globulin. Further conversions and catabolism occurs in the liver, in other ""peripheral"" tissues, and in the target tissues.",Steroid hormones can cross a cell membrane easily.,nq_evidence_sentence,0,0.25806451612903225,0.815,0.185,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.,"Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,MiniLM,high_similarity_wrong,sample_31,amusement park on north carolina south carolina border,"Carowinds Carowinds is a 398-acre amusement park, located adjacent to Interstate 77 on the border between North and South Carolina, in Charlotte and Fort Mill, respectively","Carowinds Carowinds is a 398-acre (161Â ha) amusement park, located adjacent to Interstate 77 on the border between North and South Carolina, in Charlotte and Fort Mill, respectively. The park opened on March 31, 1973, at a cost of $70 million. This was the result of a four-year planning period spearheaded by Charlotte businessman Earl Patterson Hall, who was inspired to build the park by a 1956 trip to Disneyland and a dream of bringing the two states closer together. Owned and operated by Cedar Fair, Carowinds also features a 20-acre (81,000 m2) water park, Carolina Harbor, which is included with park admission. The park has a Halloween event called SCarowinds and a winter event called WinterFest.",Carowinds is located near the border of North Carolina and South Carolina.,nq_evidence_sentence,0,0.4444444444444444,0.801,0.199,semantic_similarity_limitation,semantic_relatedness_not_correctness,Relatedness alone does not prove factual correctness.,"Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,MiniLM,high_similarity_wrong,sample_110,compare the speed of sound in solid liquid and gas media,"However, the speed of sound varies from substance to substance: sound travels most slowly in gases; it travels faster in liquids; and faster still in solids","Speed of sound In common everyday speech, speed of sound refers to the speed of sound waves in air. However, the speed of sound varies from substance to substance: sound travels most slowly in gases; it travels faster in liquids; and faster still in solids. For example, (as noted above), sound travels at 343 m/s in air; it travels at 1,484 m/s in water (4.3 times as fast as in air); and at 5,120 m/s in iron (about 15 times as fast as in air). In an exceptionally stiff material such as diamond, sound travels at 12,000 metres per second (26,843Â mph);[1] (about 35 times as fast as in air) which is around the maximum speed that sound will travel under normal conditions.","Sound travels fastest in solids, slower in liquids, and slowest in gases.",nq_evidence_sentence,0,0.48648648648648657,0.900,0.100,automatic_label_artifact,extracted_reference_close_paraphrase,"Extracted reference is focused, but automatic label is stricter than paraphrase equivalence.","Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,MiniLM,high_similarity_wrong,sample_184,where did the bald eagle get its name,"Bald eagle Bald eagles are not actually bald; the name derives from an older meaning of the word, ""white headed""","Bald eagle Bald eagles are not actually bald; the name derives from an older meaning of the word, ""white headed"". The adult is mainly brown with a white head and tail. The sexes are identical in plumage, but females are about 25 percent larger than males. The beak is large and hooked. The plumage of the immature is brown.","The bald eagle got its name from the Old English word ""bald,"" which means white.",nq_evidence_sentence,0,0.4666666666666667,0.876,0.124,automatic_label_artifact,extracted_reference_close_paraphrase,"Extracted reference is focused, but automatic label is stricter than paraphrase equivalence.","Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,MiniLM,high_similarity_wrong,sample_187,what is commission on human rights of the philippines,"Commission on Human Rights The Commission on Human Rights is an independent constitutional office created under the 1987 Constitution of the Philippines, with the primary function of investigating all forms of human rights violations involving civil.","Commission on Human Rights (Philippines) The Commission on Human Rights (CHR) is an independent constitutional office created under the 1987 Constitution of the Philippines, with the primary function of investigating all forms of human rights violations involving civil and political rights in the Philippines.[2]",The Commission on Human Rights of the Philippines is an independent quasi-judicial body responsible for the promotion and protection of human rights.,nq_evidence_sentence,0,0.44000000000000006,0.840,0.160,semantic_similarity_limitation,semantic_relatedness_not_correctness,Relatedness alone does not prove factual correctness.,"Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,MiniLM,high_similarity_wrong,sample_203,what's the population of pinellas county florida,"Pinellas County, Florida Pinellas County is a county located in the state of Florida. As of the 2010 census, the population was 916,542. The county is part of the Tampa–St","Pinellas County, Florida Pinellas County is a county located in the state of Florida.[3] As of the 2010 census, the population was 916,542.[4] The county is part of the Tampa–St. Petersburg–Clearwater, Florida Metropolitan Statistical Area.[3] Clearwater is the county seat,[5] and St. Petersburg is the largest city.[3]","The population of Pinellas County, Florida is approximately 1,083,460 as of 2023.",nq_evidence_sentence,0,0.4102564102564103,0.936,0.064,semantic_similarity_limitation,semantic_relatedness_not_correctness,Relatedness alone does not prove factual correctness.,"Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,MiniLM,high_similarity_wrong,sample_297,when is the latin american celebration of carnival held,"Carnival Carnival is a Western Christian festive season that occurs before the liturgical season of Lent. The main events typically occur during February or early March, during the period historically known as Shrovetide","Carnival Carnival (see other spellings and names) is a Western Christian festive season that occurs before the liturgical season of Lent.[2] The main events typically occur during February or early March, during the period historically known as Shrovetide (or Pre-Lent). Carnival typically involves a public celebration and/or parade combining some elements of a circus, masks, and a public street party. People wear masks and costumes during many such celebrations, allowing them to lose their everyday individuality and experience a heightened sense of social unity.[3] Excessive consumption of alcohol,[4] meat, and other foods proscribed during Lent is extremely common. Other common features of carnival include mock battles such as food fights; social satire and mockery of authorities; the grotesque body displaying exaggerated features, especially large noses, bellies, mouths, and phalli, or elements of animal bodies; abusive language and degrading acts; depictions of disease and gleeful death; and a general reversal of everyday rules and norms.[3][5]","Carnival is typically held before Lent, specifically between late winter and early spring, varying by country but often in February or March.",nq_evidence_sentence,0,0.35294117647058826,0.860,0.140,semantic_similarity_limitation,semantic_relatedness_not_correctness,Relatedness alone does not prove factual correctness.,"Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,MiniLM,high_similarity_wrong,sample_308,what is the use of jar file in java,JAR A JAR is a package file format typically used to aggregate many Java class files and associated metadata and resources into one file for distribution,"JAR (file format) A JAR (Java ARchive) is a package file format typically used to aggregate many Java class files and associated metadata and resources (text, images, etc.) into one file for distribution.[3]",A jar file in Java is used to package classes and resources into a single file for distribution and deployment.,nq_evidence_sentence,0,0.6666666666666666,0.927,0.073,automatic_label_artifact,extracted_reference_close_paraphrase,"Extracted reference is focused, but automatic label is stricter than paraphrase equivalence.","Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,MiniLM,high_similarity_wrong,sample_320,to whom did the portuguese lose malacca in 1641,Portuguese Malacca The Dutch with their local allies assaulted and finally wrested Malacca from the Portuguese in January 1641,"Portuguese Malacca The Dutch with their local allies assaulted and finally wrested Malacca from the Portuguese in January 1641. This combined Dutch-Johor-Aceh efforts effectively destroyed the last bastion of Portuguese power, reducing their influence in the archipelago. The Dutch settled in the city as Dutch Malacca, however the Dutch had no intention to make Malacca their main base, and concentrated on building Batavia (today Jakarta) as their headquarters in the orient instead. The Portuguese ports in the spice-producing areas of Mollucas also fell to the Dutch in the following years. With these conquests, the last Portuguese colonies in Asia remained confined to Portuguese Timor, Goa, Daman and Diu in Portuguese India and Macau until the 20th century.",The Portuguese lost Malacca to the Dutch in 1641.,nq_evidence_sentence,0,0.4166666666666667,0.803,0.197,semantic_similarity_limitation,extracted_reference_needs_entailment_check,Similar dates or entities remain ambiguous after extraction.,"Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,MiniLM,high_similarity_wrong,sample_371,is nigeria still a member of united nation,Nigeria and the United Nations Nigeria is a member of the United Nations,"Nigeria and the United Nations Nigeria is a member of the United Nations. Nigeria did not become independent of the United Kingdom until 1960, while the United Nations had already been established by the Declaration by the United Nations in 1942. Tijjani Muhammad-Bande[3] is the permanent representative of Nigeria.[4]","Yes, Nigeria is still a member of the United Nations.",nq_evidence_sentence,0,0.6666666666666665,0.877,0.123,automatic_label_artifact,extracted_reference_close_paraphrase,"Extracted reference is focused, but automatic label is stricter than paraphrase equivalence.","Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,MiniLM,high_similarity_wrong,sample_394,what are the teams in the little league world series,"Little League World Series The Little League World Series consists of 16 teams–8 from the United States, and 8 from other countries","Little League World Series The Little League World Series consists of 16 teams–8 from the United States, and 8 from other countries. Prior to 2001 there were eight teams in the LLWS: four U.S. teams (Central, South, East, and West) and four international (Canada, Latin America, Europe, and the Far East). It should be noted that in 1975 there were only four teams in the LLWS, all from the United States.[6] The international teams returned in 1976.[6] Starting in 1976, two brackets were established, with the four U.S. regions competing in the U.S. bracket and the four non-U.S. regions competing in the International bracket. The U.S. national champion and the International champion then compete for the World Series title.[6]","The Little League World Series features 10 teams, typically 8 from the U.S. and 2 international teams.",nq_evidence_sentence,0,0.4324324324324324,0.926,0.074,semantic_similarity_limitation,extracted_reference_needs_entailment_check,Similar dates or entities remain ambiguous after extraction.,"Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,MiniLM,high_similarity_wrong,sample_454,when do you get given an eternity ring,"Eternity ring An eternity ring, also known as an infinity ring, is a woman's ring comprising a band of precious metal set with a continuous line of identically cut gemstones to symbolize neverending love, usually given.","Eternity ring An eternity ring, also known as an infinity ring, is a woman's ring[citation needed] comprising a band of precious metal (usually gold) set with a continuous line of identically cut gemstones (usually diamonds)[1] to symbolize neverending love, usually given by a spouse to their wife on the occasion of a significant anniversary, typically after 1 or more years of marriage date[citation needed] Because the presence of stones all the way round the eternity ring can make it cumbersome to wear, the alternative is to have the stones across the face of the ring only. This is sometimes referred to as a ""half-eternity"" ring rather than a ""full"" eternity ring.[citation needed]","An eternity ring is typically given as a gift to symbolize eternal love, often as an anniversary present or a special token of devotion.",nq_evidence_sentence,0,0.34615384615384615,0.807,0.193,semantic_similarity_limitation,semantic_relatedness_not_correctness,Relatedness alone does not prove factual correctness.,"Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,BGE,low_similarity_correct,sample_24,who plays sonny's father in general hospital,He,"Ron Hale Ron Hale (born January 2, 1946) is an American actor best known for his role as Dr. Roger Coleridge on the ABC soap opera Ryan's Hope for its entire run (1975â€“1989). He played the recurring role of Mike Corbin, the father of mobster Sonny Corinthos in the ABC soap opera General Hospital.",Joseph Sikora plays Sonny Corinthos Jr.'s father in General Hospital.,nq_who_heuristic,1,0.0,0.464,0.536,low_similarity_false_negative,answer_containment_or_context_dilution,"Correct answer is present or accepted, but extra context lowers similarity.","Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,BGE,low_similarity_correct,sample_197,who plays hiccup in how to train your dragon 2,He,"Jay Baruchel Jonathan Adam Saunders Baruchel (/ˈbæruːʃɛl/;[3] born April 9, 1982) is a Canadian actor, screenwriter, model, director, and producer. He played Josh Greenberg in the FXX comedy television series Man Seeking Woman and played the lead character in Judd Apatow's comedy series, Undeclared. He is known for his voice role as Hiccup Horrendous Haddock III in the How to Train Your Dragon franchise, and for his roles in comedy movies such as Knocked Up, Tropic Thunder, Fanboys, She's Out of My League, Goon, This Is the End and The Sorcerer's Apprentice.",Jay Baruchel plays Hiccup in How to Train Your Dragon 2.,nq_who_heuristic,1,0.0,0.466,0.534,low_similarity_false_negative,answer_containment_or_context_dilution,"Correct answer is present or accepted, but extra context lowers similarity.","Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,BGE,low_similarity_correct,sample_206,when was the temple of artemis first destroyed,356,"Temple of Artemis The earliest version of the temple (a temenos) antedated the Ionic immigration by many years, and dates to the Bronze Age. Callimachus, in his Hymn to Artemis, attributed it to the Amazons. In the 7th century BC, it was destroyed by a flood. Its reconstruction, in more grandiose form, began around 550 BC, under the Cretan architect Chersiphron and his son Metagenes. The project was funded by Croesus of Lydia, and took 10 years to complete. This version of the temple was destroyed in 356 BC by Herostratus in an act of arson. The next, greatest and last form of the temple, funded by the Ephesians themselves, is described in Antipater of Sidon's list of the world's Seven Wonders:","The Temple of Artemis was first destroyed around 356 BCE by a man named Herostratus, who sought fame through infamy.",nq_when_heuristic,1,0.10526315789473684,0.448,0.552,low_similarity_false_negative,answer_containment_or_context_dilution,"Correct answer is present or accepted, but extra context lowers similarity.","Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,BGE,low_similarity_correct,sample_240,who sings it's going to be me,It,"It's Gonna Be Me ""It's Gonna Be Me"" is a song by American boy band NSYNC. It was released on June 13, 2000 as the second single in the United States and third in Europe from their second studio album No Strings Attached. The song was NSYNC's only Billboard Hot 100 number-one hit, making it their highest-charting single. It topped the chart for two consecutive weeks and has been certified Gold by the RIAA. The song serves as the opening track of the 2000 compilation album Now That's What I Call Music! 5.","It is sung by various artists, including Frank Sinatra.",nq_who_heuristic,1,0.19999999999999998,0.429,0.571,low_similarity_false_negative,answer_containment_or_context_dilution,"Correct answer is present or accepted, but extra context lowers similarity.","Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,BGE,low_similarity_correct,sample_426,who does rondo play for in the nba,He,"Rajon Rondo Rajon Pierre Rondo (born February 22, 1986) is an American professional basketball player for the New Orleans Pelicans of the National Basketball Association (NBA). He is a four-time NBA All-Star, and a four-time NBA All-Defensive Team member. He also led the NBA in steals during the 2009–10 season, and assists during the 2011–12, 2012–13 and 2015–16 seasons. He began his professional career with the Boston Celtics, winning an NBA championship in 2008. He ranks fourth in Celtic history in assists, and third in steals.[1] He briefly played for the Dallas Mavericks during the 2014–15 season before joining the Sacramento Kings in 2015 and the Chicago Bulls in 2016.",Rondo last played for the Miami Heat as of the 2021-2022 season.,nq_who_heuristic,1,0.0,0.432,0.568,low_similarity_false_negative,answer_containment_or_context_dilution,"Correct answer is present or accepted, but extra context lowers similarity.","Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,MiniLM,low_similarity_correct,sample_24,who plays sonny's father in general hospital,He,"Ron Hale Ron Hale (born January 2, 1946) is an American actor best known for his role as Dr. Roger Coleridge on the ABC soap opera Ryan's Hope for its entire run (1975â€“1989). He played the recurring role of Mike Corbin, the father of mobster Sonny Corinthos in the ABC soap opera General Hospital.",Joseph Sikora plays Sonny Corinthos Jr.'s father in General Hospital.,nq_who_heuristic,1,0.0,0.115,0.885,low_similarity_false_negative,answer_containment_or_context_dilution,"Correct answer is present or accepted, but extra context lowers similarity.","Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,MiniLM,low_similarity_correct,sample_25,when was the first heart transplant performed in the world,"December 3, 1967","Christiaan Barnard Christiaan Neethling Barnard (8 November 1922 – 2 September 2001) was a South African cardiac surgeon who performed the world's first human-to-human heart transplant on December 3, 1967,[1][2] and the second overall heart transplant (James Hardy did a xenotransplant in 1964[3]). Growing up in Beaufort West, Cape Province, he studied medicine and practised for several years in his native country.[4] As a young doctor experimenting on dogs, Barnard developed a remedy for the infant defect of intestinal atresia. His technique saved the lives of ten babies in Cape Town and was adopted by surgeons in Britain and the United States.[5] In 1955, he travelled to the United States and was initially assigned further gastrointestinal work by Owen Wangensteen.[6] Vince Gott introduced him to the heart-lung machine, and Barnard was allowed to transfer to the service run by open heart surgery pioneer Walt Lillehei.[7] Upon returning to South Africa in 1958, Barnard was appointed head of the Department of Experimental Surgery at the Groote Schuur Hospital, Cape Town.[8]","The first heart transplant was performed on December 3, 1967, in Cape Town, South Africa.",nq_when_heuristic,1,0.35294117647058826,0.454,0.546,low_similarity_false_negative,answer_containment_or_context_dilution,"Correct answer is present or accepted, but extra context lowers similarity.","Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,MiniLM,low_similarity_correct,sample_65,who replaced clarence in the e street band,Clemons,"Jake Clemons Jake Clemons (born February 27, 1980) is a singer-songwriter, an American musician and since 2012 is best known for being the saxophonist for Bruce Springsteen and the E Street Band. Clemons took over the role of saxophonist for the band when his uncle, Clarence Clemons, a founding member of the band, died in 2011. Clemons also has performed various instruments including percussion and also provided backing vocals on the band's Wrecking Ball Tour , High Hopes Tour.and The River Tour. Clemons attended the Virginia Governor's School for the Arts to study jazz performance.[1] Clemons also has performed with Eddie Vedder, Roger Waters, The Swell Season and The Roots.[2]",Roy Bittan replaced Clarence Clemons in the E Street Band.,nq_who_heuristic,1,0.19999999999999998,0.428,0.572,low_similarity_false_negative,answer_containment_or_context_dilution,"Correct answer is present or accepted, but extra context lowers similarity.","Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,MiniLM,low_similarity_correct,sample_72,who made up the second coalition in 1798,Britain,"War of the Second Coalition The War of the Second Coalition (1798–1802) was the second war on revolutionary France by the European monarchies, led by Britain, Austria and Russia, and including the Ottoman Empire, Portugal, Naples, various German monarchies and Sweden. Their goal was to contain the expansion of the French Republic and to restore the monarchy in France. They failed to overthrow the revolutionary regime and French territorial gains since 1793 were confirmed. In the Treaty of Lunéville in 1801, France held all of its previous gains and obtained new lands in Tuscany, Italy, while Austria was granted Venetia and the Dalmatian coast. Britain and France signed the Treaty of Amiens in March 1802, bringing an interval of peace in Europe that lasted for 14 months. By May 1803 Britain and France were again at war and in 1805 Britain assembled the Third Coalition to resume the war against France.","The Second Coalition was formed in 1798 and consisted of Austria, Britain, Russia, and Saxony.",nq_who_heuristic,1,0.13333333333333333,0.217,0.783,low_similarity_false_negative,answer_containment_or_context_dilution,"Correct answer is present or accepted, but extra context lowers similarity.","Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,MiniLM,low_similarity_correct,sample_117,where is cinco de mayo celebrated in united states,California,"Cinco de Mayo A 2007 UCLA Newsroom article notes that, ""the holiday, which has been celebrated in California continuously since 1863, is virtually ignored in Mexico.""[29] TIME magazine reports that ""Cinco de Mayo started to come into vogue in 1940s America during the rise of the Chicano Movement.""[20] The holiday crossed over from California into the rest of the United States in the 1950s and 1960s but did not gain popularity until the 1980s when marketers, especially beer companies, capitalized on the celebratory nature of the day and began to promote it.[31][32] It grew in popularity and evolved into a celebration of Mexican culture and heritage, first in areas with large Mexican-American populations, like Los Angeles, Chicago, Houston and San Jose.[33]","Cinco de Mayo is widely celebrated in Mexican-American communities across the United States, particularly in California, Texas, and New Mexico.",nq_where_heuristic,1,0.09523809523809523,0.204,0.796,low_similarity_false_negative,answer_containment_or_context_dilution,"Correct answer is present or accepted, but extra context lowers similarity.","Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,MiniLM,low_similarity_correct,sample_140,where does the new madrid fault line run,Missouri,"New Madrid Seismic Zone The 150-mile (240Â km) long seismic zone, which extends into five states, stretches southward from Cairo, Illinois; through Hayti, Caruthersville and New Madrid in Missouri; through Blytheville into Marked Tree in Arkansas. It also covers a part of West Tennessee, near Reelfoot Lake, extending southeast into Dyersburg. It is southwest of the Wabash Valley Seismic Zone.","The New Madrid fault line runs through parts of Arkansas, Tennessee, Missouri, Kentucky, Louisiana, and Illinois.",nq_where_heuristic,1,0.125,0.372,0.628,low_similarity_false_negative,answer_containment_or_context_dilution,"Correct answer is present or accepted, but extra context lowers similarity.","Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,MiniLM,low_similarity_correct,sample_186,who appoints the high court judge of india,President,"Indian High Courts Act 1861 Appointment of the Judges: The Chief Justice of a High Court is appointed by the President with the consultation of the Chief Justice of the Supreme Court and the Governor of the State. The other judges are appointed by the will of President, Governor and the Chief Justice of High Court.",The President of India appoints High Court judges on the recommendation of the Chief Justice of India.,nq_who_heuristic,1,0.13333333333333333,0.306,0.694,low_similarity_false_negative,answer_containment_or_context_dilution,"Correct answer is present or accepted, but extra context lowers similarity.","Codex manual review, 2026-05-07"
implemented_improvement,results_nq_500,long_form,MiniLM,low_similarity_correct,sample_197,who plays hiccup in how to train your dragon 2,He,"Jay Baruchel Jonathan Adam Saunders Baruchel (/ˈbæruːʃɛl/;[3] born April 9, 1982) is a Canadian actor, screenwriter, model, director, and producer. He played Josh Greenberg in the FXX comedy television series Man Seeking Woman and played the lead character in Judd Apatow's comedy series, Undeclared. He is known for his voice role as Hiccup Horrendous Haddock III in the How to Train Your Dragon franchise, and for his roles in comedy movies such as Knocked Up, Tropic Thunder, Fanboys, She's Out of My League, Goon, This Is the End and The Sorcerer's Apprentice.",Jay Baruchel plays Hiccup in How to Train Your Dragon 2.,nq_who_heuristic,1,0.0,0.232,0.768,low_similarity_false_negative,answer_containment_or_context_dilution,"Correct answer is present or accepted, but extra context lowers similarity.","Codex manual review, 2026-05-07"
