question,correct_answer,id,dataset,ground_truth,prompt,prediction,exact_match,token_f1,contains_ground_truth,contains_prediction_in_reference,correct_label,similarity_sentence_transformers_all_MiniLM_L6_v2,similarity_BAAI_bge_base_en_v1.5,entity_overlap,hybrid_sentence_transformers_all_MiniLM_L6_v2,hybrid_BAAI_bge_base_en_v1.5,result_group,dataset_result,task_type,model,failure_kind,active_similarity,distance,human_category,human_type,human_rationale
where was the tv show chesapeake shores filmed,"Chesapeake Shores Chesapeake Shores is filmed on Vancouver Island's Qualicum Beach and its neighboring town of Parksville, British Columbia. The first season was filmed there from May through July 2016.[37]",sample_2412,nq,"Chesapeake Shores Chesapeake Shores is filmed on Vancouver Island's Qualicum Beach and its neighboring town of Parksville, British Columbia. The first season was filmed there from May through July 2016.[37]","Answer the following question in one or two concise sentences.

Question: where was the tv show chesapeake shores filmed

Answer:",The TV show Chesapeake Shores was primarily filmed in Maryland.,0,0.19999999999999998,0,0,0,0.8477636575698853,0.8289967775344849,0.15384615384615383,0.6395884064527657,0.6264515904279855,baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,0.8477636575698853,0.15223634243011475,semantic_similarity_limitation,semantic_relatedness_not_correctness,Relatedness alone does not prove factual correctness.
when does the fourth season of the flash come out,"The Flash (season 4) The fourth season began airing on October 10, 2017, on The CW.",sample_2415,nq,"The Flash (season 4) The fourth season began airing on October 10, 2017, on The CW.","Answer the following question in one or two concise sentences.

Question: when does the fourth season of the flash come out

Answer:","The fourth season of The Flash premiered on October 10, 2017.",0,0.6363636363636364,0,0,0,0.9355920553207397,0.9520612955093384,0.9090909090909091,0.9276417114517905,0.9391701795838097,baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,0.9355920553207397,0.06440794467926025,automatic_label_artifact,paraphrase_alias_or_surface_mismatch,"Prediction is likely a paraphrase, alias, or surface-form variant."
who played the role of joker in batman dark knight,"The Joker (The Dark Knight) The Joker is a fictional supervillain from American comic book publisher DC Comics and the main antagonist in Christopher Nolan's 2008 superhero film The Dark Knight. He was portrayed by late Australian actor Heath Ledger. Ledger's interpretation of the character is specifically influenced by the graphic novels Batman: The Killing Joke and Arkham Asylum: A Serious House on Serious Earth. In the film, he wears the character's traditional color palette, while his facial appearance includes clown makeup that covers facial scars of a Glasgow smile.",sample_2437,nq,"The Joker (The Dark Knight) The Joker is a fictional supervillain from American comic book publisher DC Comics and the main antagonist in Christopher Nolan's 2008 superhero film The Dark Knight. He was portrayed by late Australian actor Heath Ledger. Ledger's interpretation of the character is specifically influenced by the graphic novels Batman: The Killing Joke and Arkham Asylum: A Serious House on Serious Earth. In the film, he wears the character's traditional color palette, while his facial appearance includes clown makeup that covers facial scars of a Glasgow smile.","Answer the following question in one or two concise sentences.

Question: who played the role of joker in batman dark knight

Answer:",Heath Ledger played the role of Joker in Batman: Dark Knight.,0,0.1777777777777778,0,0,0,0.8123319149017334,0.8183421492576599,0.19047619047619047,0.6257751975740705,0.6299823616232191,baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,0.8123319149017334,0.1876680850982666,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
where is 559 area code located in california,"Area code 559 It covers the central San Joaquin Valley in central California, serving the counties of Fresno, Madera, Kings, and Tulareâ€”an area largely coextensive with the Fresno and Visalia-Porterville metropolitan areas.",sample_2442,nq,"Area code 559 It covers the central San Joaquin Valley in central California, serving the counties of Fresno, Madera, Kings, and Tulareâ€”an area largely coextensive with the Fresno and Visalia-Porterville metropolitan areas.","Answer the following question in one or two concise sentences.

Question: where is 559 area code located in california

Answer:","The 559 area code covers parts of central California, including the Bakersfield area.",0,0.3902439024390244,0,0,0,0.8170806169509888,0.8390807509422302,0.28571428571428575,0.6576707175799779,0.6730708113738468,baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,0.8170806169509888,0.18291938304901123,semantic_similarity_limitation,semantic_relatedness_not_correctness,Relatedness alone does not prove factual correctness.
where is the syrian desert located on a map,"Syrian Desert The Syrian Desert (Arabic: بادية الشام‎, Bâdiyat aş-Şâm), also known as the Hamad,[1] is a combination of steppe and desert covering 500,000 square kilometers (200,000 square miles) of the Middle East, including parts of south-eastern Syria, northeastern Jordan, northern Saudi Arabia, and western Iraq. To the south it borders and merges into the Arabian Desert.[2] The land is open, gravely desert pavement, cut with occasional wadis.[3][4]",sample_2452,nq,"Syrian Desert The Syrian Desert (Arabic: بادية الشام‎, Bâdiyat aş-Şâm), also known as the Hamad,[1] is a combination of steppe and desert covering 500,000 square kilometers (200,000 square miles) of the Middle East, including parts of south-eastern Syria, northeastern Jordan, northern Saudi Arabia, and western Iraq. To the south it borders and merges into the Arabian Desert.[2] The land is open, gravely desert pavement, cut with occasional wadis.[3][4]","Answer the following question in one or two concise sentences.

Question: where is the syrian desert located on a map

Answer:","The Syrian Desert is located in eastern Syria, Iraq, and Jordan.",0,0.20253164556962025,0,0,0,0.8071204423904419,0.8025082349777222,0.27272727272727276,0.6468024914914912,0.6435739463025874,baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,0.8071204423904419,0.1928795576095581,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
when does the next season of bobs burgers start,"Bob's Burgers On October 7, 2015, Fox renewed the series for the seventh and eighth production cycles.[8] The eighth season premiered on October 1, 2017.[9]",sample_2472,nq,"Bob's Burgers On October 7, 2015, Fox renewed the series for the seventh and eighth production cycles.[8] The eighth season premiered on October 1, 2017.[9]","Answer the following question in one or two concise sentences.

Question: when does the next season of bobs burgers start

Answer:",The next season of Bob's Burgers has not been announced yet. Check official sources for updates.,0,0.24390243902439027,0,0,0,0.86760413646698,0.7546662092208862,0.26666666666666666,0.687322895526886,0.6082663464546203,baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,0.86760413646698,0.13239586353302002,semantic_similarity_limitation,semantic_relatedness_not_correctness,Relatedness alone does not prove factual correctness.
what do you mean by data models explain the dbms,"Data model The logical data structure of a database management system (DBMS), whether hierarchical, network, or relational, cannot totally satisfy the requirements for a conceptual definition of data because it is limited in scope and biased toward the implementation strategy employed by the DBMS. Therefore, the need to define data from a conceptual view has led to the development of semantic data modeling techniques. That is, techniques to define the meaning of data within the context of its interrelationships with other data. As illustrated in the figure. The real world, in terms of resources, ideas, events, etc., are symbolically defined within physical data stores. A semantic data model is an abstraction which defines how the stored symbols relate to the real world. Thus, the model must be a true representation of the real world.[16]",sample_2480,nq,"Data model The logical data structure of a database management system (DBMS), whether hierarchical, network, or relational, cannot totally satisfy the requirements for a conceptual definition of data because it is limited in scope and biased toward the implementation strategy employed by the DBMS. Therefore, the need to define data from a conceptual view has led to the development of semantic data modeling techniques. That is, techniques to define the meaning of data within the context of its interrelationships with other data. As illustrated in the figure. The real world, in terms of resources, ideas, events, etc., are symbolically defined within physical data stores. A semantic data model is an abstraction which defines how the stored symbols relate to the real world. Thus, the model must be a true representation of the real world.[16]","Answer the following question in one or two concise sentences.

Question: what do you mean by data models explain the dbms

Answer:",Data models are abstract representations of data and the relationships among them used in database management systems to organize and structure data. DBMS (Database Management Systems) use these models to define schemas and manage data storage and retrieval efficiently.,0,0.24836601307189543,0,0,0,0.8144540190696716,0.8372962474822998,0.22222222222222224,0.6367844800154367,0.6527740399042765,baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,0.8144540190696716,0.18554598093032837,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
who is pablo picasso and what did he do,"Pablo Picasso Pablo Picasso (/pɪˈkɑːsoʊ, -ˈkæsoʊ/;[2] Spanish: [ˈpaβlo piˈkaso]; 25 October 1881 – 8 April 1973) was a Spanish painter, sculptor, printmaker, ceramicist, stage designer, poet and playwright who spent most of his adult life in France. Regarded as one of the most influential artists of the 20th century, he is known for co-founding the Cubist movement, the invention of constructed sculpture,[3][4] the co-invention of collage, and for the wide variety of styles that he helped develop and explore. Among his most famous works are the proto-Cubist Les Demoiselles d'Avignon (1907), and Guernica (1937), a dramatic portrayal of the bombing of Guernica by the German and Italian airforces.",sample_2492,nq,"Pablo Picasso Pablo Picasso (/pɪˈkɑːsoʊ, -ˈkæsoʊ/;[2] Spanish: [ˈpaβlo piˈkaso]; 25 October 1881 – 8 April 1973) was a Spanish painter, sculptor, printmaker, ceramicist, stage designer, poet and playwright who spent most of his adult life in France. Regarded as one of the most influential artists of the 20th century, he is known for co-founding the Cubist movement, the invention of constructed sculpture,[3][4] the co-invention of collage, and for the wide variety of styles that he helped develop and explore. Among his most famous works are the proto-Cubist Les Demoiselles d'Avignon (1907), and Guernica (1937), a dramatic portrayal of the bombing of Guernica by the German and Italian airforces.","Answer the following question in one or two concise sentences.

Question: who is pablo picasso and what did he do

Answer:","Pablo Picasso was a Spanish artist who co-founded the Cubist movement and is one of the most renowned artists of the 20th century, known for paintings like ""Les Demoiselles d'Avignon"" and sculptures.",0,0.3609022556390977,0,0,0,0.8058063983917236,0.9047548174858093,0.22222222222222218,0.6307311455408732,0.6999950389067331,baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,0.8058063983917236,0.19419360160827637,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
when did food lion change name from food town,"Food Lion The Food Lion name was adopted in 1983; as Food Town expanded into Virginia, the chain encountered several stores called Foodtown in the Richmond area. Expansion into Maryland would have been a bigger problem since about 100 independent, but affiliated, stores were called Food Town. Because Delhaize had a lion in its logo, Food Town had asked to use it on product labels and new store signs. Ralph Ketner realized ""lion"" needed only two new letters and the movement of another in the chain's signs. On December 12, 1982, Ketner announced the name change to ""Food Lion,"" and by the end of March 1983, all stores had been rebranded.[7] The name change, while puzzling for American customers, made economic and historic sense, as Delhaize was once known as ""Delhaize Le Lion"".",sample_2501,nq,"Food Lion The Food Lion name was adopted in 1983; as Food Town expanded into Virginia, the chain encountered several stores called Foodtown in the Richmond area. Expansion into Maryland would have been a bigger problem since about 100 independent, but affiliated, stores were called Food Town. Because Delhaize had a lion in its logo, Food Town had asked to use it on product labels and new store signs. Ralph Ketner realized ""lion"" needed only two new letters and the movement of another in the chain's signs. On December 12, 1982, Ketner announced the name change to ""Food Lion,"" and by the end of March 1983, all stores had been rebranded.[7] The name change, while puzzling for American customers, made economic and historic sense, as Delhaize was once known as ""Delhaize Le Lion"".","Answer the following question in one or two concise sentences.

Question: when did food lion change name from food town

Answer:",Food Lion changed its name from Food Town in 1967.,0,0.1037037037037037,0,0,0,0.8212510347366333,0.7856539487838745,0.16,0.6228757243156433,0.5979577641487122,baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,0.8212510347366333,0.1787489652633667,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
where does spanish moss grow in the us,"Spanish moss Due to its propensity for growing in subtropical humid southern locales like Georgia, South Carolina, Louisiana, Mississippi, Florida, North Carolina, extreme southern Virginia, east and south Texas, and Alabama, the plant is often associated with Southern Gothic imagery and Deep South culture.",sample_2524,nq,"Spanish moss Due to its propensity for growing in subtropical humid southern locales like Georgia, South Carolina, Louisiana, Mississippi, Florida, North Carolina, extreme southern Virginia, east and south Texas, and Alabama, the plant is often associated with Southern Gothic imagery and Deep South culture.","Answer the following question in one or two concise sentences.

Question: where does spanish moss grow in the us

Answer:","Spanish moss grows on trees in the southern United States, from Florida to Texas and as far north as Virginia and Arkansas.",0,0.34375,0,0,0,0.8636198043823242,0.8508848547935486,0.42105263157894735,0.7308496525413111,0.7219351878291682,baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,0.8636198043823242,0.13638019561767578,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
what is the lifespan of a shiba inu,"Shiba Inu Their average life expectancy is from 12 to 15 years. Exercise, especially daily walks, is preferred for this breed to live a long and healthy life.[14] The oldest known Shiba, Pusuke, died at age 26 in early December 2011 and was the oldest dog alive at the time.",sample_2533,nq,"Shiba Inu Their average life expectancy is from 12 to 15 years. Exercise, especially daily walks, is preferred for this breed to live a long and healthy life.[14] The oldest known Shiba, Pusuke, died at age 26 in early December 2011 and was the oldest dog alive at the time.","Answer the following question in one or two concise sentences.

Question: what is the lifespan of a shiba inu

Answer:",The average lifespan of a Shiba Inu is 10 to 13 years.,0,0.21052631578947367,0,0,0,0.8765729069709778,0.8741888999938965,0.13333333333333333,0.6536010348796845,0.6519322299957275,baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,0.8765729069709778,0.12342709302902222,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
what is the theme of world environment day 2015,"World Environment Day The Slogan of the 2015 edition of the World Environment Day is ""Seven Billion Dreams. One Planet. Consume with Care"". The slogan was picked through a voting process on social media.[9][10] In Saudi Arabia, 15 women recycled 2000 plastic bags to crochet a mural in support of the WED 2015.[11] In India, Narendra Modi planted a Kadamb sapling to celebrate the World Environment Day and raise awareness for Environment.[12][13] Italy is the host country of the 43rd edition of the WED. The celebrations took place as part of Milan Expo around the theme: Feeding the Planet - Energy for Life.[14]",sample_2551,nq,"World Environment Day The Slogan of the 2015 edition of the World Environment Day is ""Seven Billion Dreams. One Planet. Consume with Care"". The slogan was picked through a voting process on social media.[9][10] In Saudi Arabia, 15 women recycled 2000 plastic bags to crochet a mural in support of the WED 2015.[11] In India, Narendra Modi planted a Kadamb sapling to celebrate the World Environment Day and raise awareness for Environment.[12][13] Italy is the host country of the 43rd edition of the WED. The celebrations took place as part of Milan Expo around the theme: Feeding the Planet - Energy for Life.[14]","Answer the following question in one or two concise sentences.

Question: what is the theme of world environment day 2015

Answer:","The theme of World Environment Day 2015 was ""Seven Billion Dreams, One Planet, Consume with Care.""",0,0.27777777777777773,0,0,0,0.851646363735199,0.7870001792907715,0.4117647058823529,0.7196818663793452,0.6744295372682458,baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,0.851646363735199,0.14835363626480103,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
when does dr owen come to grey's anatomy,"Owen Hunt Owen Hunt, M.D. is a fictional character from the medical drama television series Grey's Anatomy, which airs on the American Broadcasting Company (ABC) in the United States. The character was created by series' producer Shonda Rhimes, and is portrayed by actor Kevin McKidd. He was introduced in season five as a U.S. Army trauma surgeon who served in war-torn Iraq, and subsequently joins the fictional Seattle Grace Hospital to teach medicine as a surgical attending, head of trauma surgery, and eventual chief of surgery, sometimes with unorthodox methods. Originally contracted to appear for a multi-episode story arc, he was upgraded to a series' regular at the conclusion of his first appearance.",sample_2571,nq,"Owen Hunt Owen Hunt, M.D. is a fictional character from the medical drama television series Grey's Anatomy, which airs on the American Broadcasting Company (ABC) in the United States. The character was created by series' producer Shonda Rhimes, and is portrayed by actor Kevin McKidd. He was introduced in season five as a U.S. Army trauma surgeon who served in war-torn Iraq, and subsequently joins the fictional Seattle Grace Hospital to teach medicine as a surgical attending, head of trauma surgery, and eventual chief of surgery, sometimes with unorthodox methods. Originally contracted to appear for a multi-episode story arc, he was upgraded to a series' regular at the conclusion of his first appearance.","Answer the following question in one or two concise sentences.

Question: when does dr owen come to grey's anatomy

Answer:",Dr. Owen Hunt first appears in the third season of Grey's Anatomy.,0,0.1680672268907563,0,0,0,0.809823751449585,0.800147294998169,0.23529411764705882,0.6374648613088271,0.6306913417928358,baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,0.809823751449585,0.19017624855041504,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
where is the strait of magellan located on a map,"Strait of Magellan The eastern opening is a wide bay on the border of Chile and Argentina between Punta Dúngeness on the mainland and Cabo del Espíritu Santo (Cape of the Holy Spirit) on Tierra del Fuego, the border as defined in the Treaty of Peace and Friendship of 1984 between Chile and Argentina. Immediately west are Primera Angostura and Segunda Angostura, narrows formed by two terminal moraines of different ages.[6] The Primera Angostura is the closest approach of Isla Grande de Tierra del Fuego to the mainland of South America. Farther west lies Magdalena Island, part of Los Pingüinos Natural Monument. The strait's southern boundary in the east follows first the shoreline of the Isla Grande de Tierra del Fuego, then the northern end of the Canal Whiteside and the shoreline of Dawson Island.",sample_2577,nq,"Strait of Magellan The eastern opening is a wide bay on the border of Chile and Argentina between Punta Dúngeness on the mainland and Cabo del Espíritu Santo (Cape of the Holy Spirit) on Tierra del Fuego, the border as defined in the Treaty of Peace and Friendship of 1984 between Chile and Argentina. Immediately west are Primera Angostura and Segunda Angostura, narrows formed by two terminal moraines of different ages.[6] The Primera Angostura is the closest approach of Isla Grande de Tierra del Fuego to the mainland of South America. Farther west lies Magdalena Island, part of Los Pingüinos Natural Monument. The strait's southern boundary in the east follows first the shoreline of the Isla Grande de Tierra del Fuego, then the northern end of the Canal Whiteside and the shoreline of Dawson Island.","Answer the following question in one or two concise sentences.

Question: where is the strait of magellan located on a map

Answer:",The Strait of Magellan is located between South America and Tierra del Fuego in southern Chile.,0,0.2074074074074074,0,0,0,0.8265361785888672,0.7514990568161011,0.2285714285714286,0.6471467535836356,0.5946207683426993,baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,0.8265361785888672,0.1734638214111328,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
what ranch is the show yellowstone filmed at,"Yellowstone (U.S. TV series) Principal photography for the series began in August 2017 at the Chief Joseph Ranch in Darby, Montana, which stands in as the home of John Dutton. Filming also took place that month near Park City, Utah. The production used all three soundstages at the Utah Film Studio in Park City, which is a total of 45,000 square feet. The building also houses offices, editing, a huge wardrobe department and construction shops. By November 2017, the series had filmed in more than twenty locations in Utah, including the Salt Flats and Spanish Fork. Additionally, filming also took place at various locations in Montana. Production was reportedly set to last until December 2017.[29][30]",sample_2604,nq,"Yellowstone (U.S. TV series) Principal photography for the series began in August 2017 at the Chief Joseph Ranch in Darby, Montana, which stands in as the home of John Dutton. Filming also took place that month near Park City, Utah. The production used all three soundstages at the Utah Film Studio in Park City, which is a total of 45,000 square feet. The building also houses offices, editing, a huge wardrobe department and construction shops. By November 2017, the series had filmed in more than twenty locations in Utah, including the Salt Flats and Spanish Fork. Additionally, filming also took place at various locations in Montana. Production was reportedly set to last until December 2017.[29][30]","Answer the following question in one or two concise sentences.

Question: what ranch is the show yellowstone filmed at

Answer:","The show Yellowstone is filmed at the actual Ranch in Wyoming called "" serial ranch"".",0,0.09917355371900827,0,0,0,0.8058196306228638,0.7867973446846008,0.14814814814814817,0.6085181858804491,0.595202585723665,baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,0.8058196306228638,0.19418036937713623,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
how many grams in a pinch of salt,"Pinch (cooking) One pinch of fine salt is approximately ​1⁄4 gram (20–24 pinches per teaspoon), while one pinch of sugar is ​1⁄3 – ​1⁄2 gram.[citation needed]",sample_2618,nq,"Pinch (cooking) One pinch of fine salt is approximately ​1⁄4 gram (20–24 pinches per teaspoon), while one pinch of sugar is ​1⁄3 – ​1⁄2 gram.[citation needed]","Answer the following question in one or two concise sentences.

Question: how many grams in a pinch of salt

Answer:",A pinch of salt is approximately 1 gram.,0,0.37837837837837834,0,0,0,0.8316650390625,0.824076235294342,0.2222222222222222,0.6488321940104166,0.6435200313727061,baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,0.8316650390625,0.1683349609375,semantic_similarity_limitation,under_or_over_specific_answer,Answer changes the specificity required by the question.
where is cerebral spinal fluid (csf) produced,"Cerebrospinal fluid Cerebrospinal fluid (CSF) is a clear, colorless body fluid found in the brain and spinal cord. It is produced in the choroid plexuses of the ventricles of the brain, and absorbed in the arachnoid granulations. There is about 125mL of CSF at any one time, and about 500mL is generated every day. CSF acts as a cushion or buffer for the brain, providing basic mechanical and immunological protection to the brain inside the skull. The CSF also serves a vital function in cerebral autoregulation of cerebral blood flow.",sample_2624,nq,"Cerebrospinal fluid Cerebrospinal fluid (CSF) is a clear, colorless body fluid found in the brain and spinal cord. It is produced in the choroid plexuses of the ventricles of the brain, and absorbed in the arachnoid granulations. There is about 125mL of CSF at any one time, and about 500mL is generated every day. CSF acts as a cushion or buffer for the brain, providing basic mechanical and immunological protection to the brain inside the skull. The CSF also serves a vital function in cerebral autoregulation of cerebral blood flow.","Answer the following question in one or two concise sentences.

Question: where is cerebral spinal fluid (csf) produced

Answer:",Cerebral spinal fluid (CSF) is produced in the choroid plexuses of the brain's ventricles.,0,0.2637362637362637,0,0,0,0.836840033531189,0.8746612071990967,0.0,0.5857880234718322,0.6122628450393677,baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,0.836840033531189,0.16315996646881104,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
where does the last name ibrahim come from,"Ibrahim (name) Ibrahim (Arabic: إبراهيم‎‎, Ibrāhīm) is the Arabic name of the prophet and patriarch Abraham. He was God's messenger. It is a common first name and surname among Muslims and Arab Christians, a derivative of the name Abraham or Avram from Judaism and Christianity in the Middle East. In Lebanon and Maghreb, Brahim is a common diminutive for the first name Ibrahim.",sample_2625,nq,"Ibrahim (name) Ibrahim (Arabic: إبراهيم‎‎, Ibrāhīm) is the Arabic name of the prophet and patriarch Abraham. He was God's messenger. It is a common first name and surname among Muslims and Arab Christians, a derivative of the name Abraham or Avram from Judaism and Christianity in the Middle East. In Lebanon and Maghreb, Brahim is a common diminutive for the first name Ibrahim.","Answer the following question in one or two concise sentences.

Question: where does the last name ibrahim come from

Answer:",The last name Ibrahim comes from Arabic origins.,0,0.12698412698412698,0,0,0,0.8322499394416809,0.7861328125,0.2222222222222222,0.6492416242758432,0.6169596354166667,baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,0.8322499394416809,0.1677500605583191,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
where is suriname located on the world map,"Suriname Suriname (/ˈsʊrɪnæm/, /-nɑːm/ or /-nəm/, also spelled Surinam), officially known as the Republic of Suriname (Dutch: Republiek Suriname [ˌreːpyˈblik ˌsyːriˈnaːmə]), is a sovereign state on the northeastern Atlantic coast of South America. It is bordered by French Guiana to the east, Guyana to the west and Brazil to the south. At just under 165,000 square kilometers (64,000 square miles), it is the smallest country in South America.[note 1] Suriname has a population of approximately 558,368,[8] most of whom live on the country's north coast, in and around the capital and largest city, Paramaribo.",sample_2646,nq,"Suriname Suriname (/ˈsʊrɪnæm/, /-nɑːm/ or /-nəm/, also spelled Surinam), officially known as the Republic of Suriname (Dutch: Republiek Suriname [ˌreːpyˈblik ˌsyːriˈnaːmə]), is a sovereign state on the northeastern Atlantic coast of South America. It is bordered by French Guiana to the east, Guyana to the west and Brazil to the south. At just under 165,000 square kilometers (64,000 square miles), it is the smallest country in South America.[note 1] Suriname has a population of approximately 558,368,[8] most of whom live on the country's north coast, in and around the capital and largest city, Paramaribo.","Answer the following question in one or two concise sentences.

Question: where is suriname located on the world map

Answer:","Suriname is located in South America, bordering the Atlantic Ocean between French Guiana and Guyana.",0,0.19230769230769232,0,0,0,0.806730329990387,0.8429884910583496,0.3076923076923077,0.6570189233009631,0.682399636048537,baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,0.806730329990387,0.19326967000961304,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
where does the last name guerrero originate from,Guerrero (surname) Guerrero (Spanish pronunciation: [ɡeˈreɾo]) is a surname of Spanish origin[1] meaning warrior.[2],sample_2658,nq,Guerrero (surname) Guerrero (Spanish pronunciation: [ɡeˈreɾo]) is a surname of Spanish origin[1] meaning warrior.[2],"Answer the following question in one or two concise sentences.

Question: where does the last name guerrero originate from

Answer:",The last name Guerrero originates from Spain.,0,0.09523809523809522,0,0,0,0.8561632037162781,0.8440388441085815,0.28571428571428575,0.6850285283156804,0.6765414765902927,baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,0.8561632037162781,0.14383679628372192,semantic_similarity_limitation,semantic_relatedness_not_correctness,Relatedness alone does not prove factual correctness.
what is the age of a minor in uk,"Minor (law) In England and Wales and in Northern Ireland a minor is a person under the age of 18;[10] this is also true for Scotland.[11] The age of criminal responsibility in England and Wales and in Northern Ireland is 10; and 12 in Scotland, formerly 8, which was the lowest age in Europe.[12][13][14]",sample_2669,nq,"Minor (law) In England and Wales and in Northern Ireland a minor is a person under the age of 18;[10] this is also true for Scotland.[11] The age of criminal responsibility in England and Wales and in Northern Ireland is 10; and 12 in Scotland, formerly 8, which was the lowest age in Europe.[12][13][14]","Answer the following question in one or two concise sentences.

Question: what is the age of a minor in uk

Answer:","In the UK, a minor is generally anyone under the age of 18.",0,0.21875,0,0,0,0.8203594088554382,0.8821853995323181,0.11764705882352941,0.6095457038458655,0.6528238973196815,baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,0.8203594088554382,0.17964059114456177,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
what is the board of governors of the federal reserve system,"Federal Reserve Board of Governors The Board of Governors of the Federal Reserve System, commonly known as the Federal Reserve Board, is the main governing body of the Federal Reserve System. It is charged with overseeing the Federal Reserve Banks and with helping implement monetary policy of the United States. Governors are appointed by the President of the United States and confirmed by the Senate for staggered 14-year terms.[1][2]",sample_2670,nq,"Federal Reserve Board of Governors The Board of Governors of the Federal Reserve System, commonly known as the Federal Reserve Board, is the main governing body of the Federal Reserve System. It is charged with overseeing the Federal Reserve Banks and with helping implement monetary policy of the United States. Governors are appointed by the President of the United States and confirmed by the Senate for staggered 14-year terms.[1][2]","Answer the following question in one or two concise sentences.

Question: what is the board of governors of the federal reserve system

Answer:",The Board of Governors of the Federal Reserve System consists of seven members appointed by the President and confirmed by the Senate to serve 14-year terms.,0,0.4235294117647059,0,0,0,0.8129844665527344,0.8291710615158081,0.5555555555555556,0.7357557932535808,0.7470864097277323,baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,0.8129844665527344,0.18701553344726562,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
